school,student,female,ses,math,puniv,public
319,4489,1,-0.721,55.22,1,0
319,4490,1,0.271,60.76,1,0
319,4491,1,-1.08,62.2745,1,0
319,4492,1,-0.043,60.5,1,0
319,4493,1,-1.315,39.92,1,0
319,4494,1,-0.02,57.71,1,0
319,4495,1,0.613,54.01,1,0
319,4496,1,-0.169,60.77,1,0
319,4497,0,0.179,65.47,1,0
319,4498,0,0.434,62.2745,1,0
320,914,0,-1.043,66.7,1,0
320,915,1,0.229,56.28,1,0
320,916,0,0.215,60.594,1,0
320,917,0,0.443,60.594,1,0
320,918,1,-0.118,65.66,1,0
320,919,1,-0.037,55.77,1,0
320,920,1,0.634,60.594,1,0
320,921,1,-0.867,54.78,1,0
320,922,0,0.48,60.58,1,0
320,923,1,0.862,53.66,1,0
320,924,1,0.154,57.52,1,0
320,925,0,0.861,71.33,1,0
321,2384,0,0.291,61.0866,1,0
321,2385,0,0.982,61.0866,1,0
321,2386,1,-0.999,61.0866,1,0
321,2387,0,-1.032,61.0866,1,0
321,2388,1,-0.904,56.58,1,0
321,2389,1,0.638,61.0866,1,0
321,2390,0,-0.1,61.0866,1,0
321,2391,1,0.323,47.5,1,0
321,2392,0,0.982,61.0866,1,0
321,2393,1,-1.247,44.22,1,0
321,2394,0,-0.769,61.0866,1,0
321,2395,0,1.006,61.0866,1,0
321,2396,1,-0.017,53.92,1,0
321,2397,0,0.534,61.0866,1,0
321,2398,1,-0.094,61.0866,1,0
321,2399,1,-0.162,44.69,1,0
321,2400,0,0.686,61.0866,1,0
321,2401,0,1.246,61.0866,1,0
321,2402,0,1.059,66.68,1,0
321,2403,0,-0.512,61.0867,1,0
321,2404,1,-0.017,61.0867,1,0
321,2405,1,0.842,61.0867,1,0
321,2406,1,-0.95,61.0867,1,0
321,2407,0,0.706,61.0867,1,0
321,2408,1,-0.07,61.0867,1,0
321,2409,1,-0.34,61.0867,1,0
321,2410,1,0.982,49.4,1,0
321,2411,1,-0.021,61.0867,1,0
321,2412,0,0.683,61.0867,1,0
322,6306,1,0.943,62.5342,1,1
322,6307,1,0.109,56.25,1,1
322,6308,1,-1.026,62.5342,1,1
322,6309,1,-0.162,56.14,1,1
322,6310,0,-0.559,44.66,1,1
322,6311,0,-0.015,62.5342,1,1
322,6312,1,-0.493,51.11,1,1
322,6313,1,-1.645,40.65,1,1
322,6314,0,-0.257,64.71,1,1
322,6315,1,0.298,52.1,1,1
322,6316,0,0.414,54.29,1,1
322,6317,1,-0.117,62.5342,1,1
322,6318,1,-1.093,62.5342,1,1
322,6319,1,-0.113,56.6,1,1
322,6320,1,-0.904,62.02,1,1
322,6321,1,0.982,61.85,1,1
322,6322,0,-0.018,65.46,1,1
322,6323,1,0.787,62.5342,1,1
322,6324,1,-0.272,49.74,1,1
322,6325,1,-0.43,48.63,1,1
323,548,0,0.489,60.5867,1,1
323,549,0,-0.573,60.5867,1,1
323,550,0,-0.182,60.5867,1,1
323,551,0,0.509,60.5867,1,1
323,552,1,-0.43,41.95,1,1
323,553,1,0.271,60.5867,1,1
323,554,1,-0.071,60.5867,1,1
323,555,0,-0.44,64.25,1,1
323,556,0,0.316,60.5867,1,1
323,557,1,-0.7,60.5867,1,1
323,558,0,1.306,48.12,1,1
323,559,0,-0.529,60.5867,1,1
323,560,1,1.059,72.17,1,1
324,5816,1,-0.242,70.92,1,1
324,5817,1,-0.209,63.78,1,1
324,5818,0,0.755,61.27,1,1
324,5819,1,0.885,68.02,1,1
324,5820,0,-0.75,34.91,1,1
324,5821,0,0.788,63.52,1,1
324,5822,1,-0.668,58.22,1,1
324,5823,1,0.498,62.3899,1,1
324,5824,1,-0.246,62.52,1,1
324,5825,1,-0.069,54.31,1,1
324,5826,0,0.077,62.3899,1,1
324,5827,1,-0.198,66.7,1,1
324,5828,1,-0.182,64.08,1,1
324,5829,1,-0.15,42.38,1,1
324,5830,1,0.807,69.59,1,1
324,5831,0,0.096,50.7,1,1
324,5832,0,-0.095,62.3899,1,1
324,5833,0,-1.298,43.54,1,1
324,5834,1,-0.085,66.29,1,1
324,5835,0,-0.147,62.45,1,1
325,5172,0,0.281,58.24,1,1
325,5173,1,-0.591,42.8,1,1
325,5174,1,0.804,66.79,1,1
325,5175,1,1.306,62.3725,1,1
325,5176,0,0.543,62.3725,1,1
325,5177,0,1.436,71.91,1,1
325,5178,0,0.683,62.3725,1,1
325,5179,1,-0.171,66.99,1,1
325,5180,1,-0.246,69.28,1,1
325,5181,0,0.709,62.3726,1,1
325,5182,1,-0.335,62.3726,1,1
325,5183,0,0.752,62.3726,1,1
325,5184,0,1.433,57.4,1,1
325,5185,1,-0.451,61.22,1,1
325,5186,0,0.385,59.06,1,1
325,5187,1,0.975,77.28,1,1
325,5188,0,1.134,60.37,1,1
325,5189,1,0.414,49.1,1,1
325,5190,1,-0.227,59.37,1,1
326,803,0,1.125,64.15,1,1
326,804,1,-0.094,60.591,1,1
326,805,1,-0.473,52.76,1,1
326,806,1,-0.45,49.05,1,1
326,807,1,1.521,49.85,1,1
326,808,1,-0.075,60.591,1,1
326,809,1,0.76,65.2,1,1
326,810,1,-0.072,43.34,1,1
326,811,1,-0.473,54.99,1,1
326,812,1,0.889,60.591,1,1
326,813,0,1.209,60.591,1,1
326,814,0,0.462,60.591,1,1
326,815,1,0.813,55.7,1,1
326,816,1,-0.182,47.81,1,1
326,817,0,1.381,80.67,1,1
326,818,0,0.409,64.68,1,1
326,819,1,-1.295,37.22,1,1
327,4667,1,1.116,67.17,1,1
327,4668,1,0.133,62.286,1,1
327,4669,0,0.13,64.04,1,1
327,4670,1,0.137,66.82,1,1
327,4671,1,0.43,63.25,1,1
327,4673,1,0.069,68.54,1,1
327,4674,0,-0.382,55.19,1,1
327,4675,0,-0.403,64.04,1,1
327,4676,0,0.87,59.93,1,1
327,4677,1,-0.697,58.08,1,1
327,4678,0,-0.027,57.05,1,1
327,4679,1,0.067,60.84,1,1
327,4680,1,-0.218,62.57,1,1
328,6216,1,0.885,62.5302,1,1
328,6217,1,1.361,62.5302,1,1
328,6218,1,1.231,62.5302,1,1
328,6219,0,0.337,62.5302,1,1
328,6220,1,0.651,62.5302,1,1
328,6221,0,1.134,62.5302,1,1
328,6222,1,1.316,65.08,1,1
328,6223,1,1.087,62.5302,1,1
328,6224,0,1.456,62.5302,1,1
328,6225,0,1.434,62.5302,1,1
328,6226,0,0.454,73.88,1,1
328,6227,1,-0.297,62.5302,1,1
328,6228,1,1.436,62.5302,1,1
328,6229,0,1.214,62.5302,1,1
328,6230,0,0.887,62.5302,1,1
328,6231,0,0.511,62.5302,1,1
328,6232,1,0.482,62.5302,1,1
328,6233,1,1.32,62.5302,1,1
328,6234,1,0.196,56.19,1,1
329,138,0,0.962,72.66,1,1
329,139,0,0.533,65.2,1,1
329,140,0,0.881,60.5782,1,1
329,141,0,1.154,68.65,1,1
329,142,1,0.788,60.5782,1,1
329,143,1,0.939,60.5782,1,1
329,144,1,0.557,60.5782,1,1
329,145,0,0.885,42.72,1,1
329,146,1,1.035,60.5782,1,1
329,147,0,-1.021,52.25,1,1
329,148,0,1.041,60.5782,1,1
329,149,1,1.705,78.76,1,1
329,150,1,1.461,60.5782,1,1
329,461,0,1.361,79.02,1,1
330,4423,1,1.114,73.34,1,1
330,4424,1,-0.656,46.16,1,1
330,4425,1,-0.585,62.2728,1,1
330,4426,1,-1.706,50.03,1,1
330,4427,0,-1.943,38.35,1,1
330,4428,0,-1.205,62.2728,1,1
330,4429,0,1.02,62.2728,1,1
330,4430,1,-1.753,51.78,1,1
330,4431,0,-1.979,41.71,1,1
330,4432,0,0.885,62.2728,1,1
330,4433,0,0.049,60.45,1,1
330,4434,1,0.897,62.2728,1,1
330,4435,1,-0.743,36.72,1,1
330,4436,0,-0.979,38.22,1,1
330,4437,0,-0.496,62.2728,1,1
330,4438,1,-0.697,38.4,1,1
330,4439,0,-0.819,48.55,1,1
331,2369,1,-0.323,54.42,0.285714286,0
331,2370,1,0.487,54.6,0.285714286,0
331,2371,1,0.636,61.0862,0.285714286,0
331,2372,0,-0.558,52.16,0.285714286,0
331,2373,1,-0.815,54.02,0.285714286,0
331,2374,1,-1.238,61.0862,0.285714286,0
331,2375,0,-0.239,71.39,0.285714286,0
331,2376,0,0.206,59.53,0.285714286,0
331,2377,1,-0.287,61.0862,0.285714286,0
331,2378,1,-0.012,58.61,0.285714286,0
331,2379,1,-0.157,61.0862,0.285714286,0
331,2380,1,1.126,64.1,0.285714286,0
331,2381,0,-1.491,50.51,0.285714286,0
331,2382,1,0.397,49.87,0.285714286,0
332,169,0,1.111,61.57,1,1
332,170,1,0.38,59.93,1,1
332,171,0,1.779,60.5795,1,1
332,172,0,-0.153,60.17,1,1
332,173,1,-0.082,49.51,1,1
332,174,0,0.621,66.48,1,1
332,175,0,-1.422,53.04,1,1
332,176,1,-0.323,53.47,1,1
332,177,1,0.71,41.37,1,1
332,178,1,1.109,60.5795,1,1
332,179,0,0.392,53.5,1,1
332,180,0,0.337,60.5795,1,1
332,181,1,0.126,56.24,1,1
332,182,1,1.284,64.97,1,1
332,183,1,-0.86,67.67,1,1
332,184,1,-0.083,55.06,1,1
333,6713,0,1.779,61.72,1,1
333,6714,0,0.833,60.47,1,1
333,6715,0,-0.027,68.02,1,1
333,6716,1,0.887,67.47,1,1
333,6717,1,-1.249,62.5584,1,1
333,6718,0,-0.062,50.33,1,1
333,6719,0,1.361,56.38,1,1
333,6720,0,0.428,61.12,1,1
333,6721,0,-0.285,49.06,1,1
333,6722,1,0.337,65.93,1,1
333,6723,0,0.91,51.24,1,1
333,6724,0,1.436,55.58,1,1
333,6725,0,0.424,66.1,1,1
333,6726,0,-0.271,62.5584,1,1
333,6727,0,0.726,62.66,1,1
333,6728,0,0.361,62.5584,1,1
333,6729,0,0.684,64.84,1,1
333,6730,0,0.36,62.5584,1,1
333,6731,1,-0.557,61.29,1,1
333,6732,1,-0.548,62.5584,1,1
333,6733,1,0.704,55.15,1,1
333,6734,1,0.077,68.15,1,1
333,6735,0,0.733,56.66,1,1
333,6736,0,0.377,63.11,1,1
333,6737,0,1.413,62.72,1,1
334,2955,1,0.663,64.53,0.416666667,1
334,2956,0,-0.331,61.6276,0.416666667,1
334,2957,0,-0.774,53.8,0.416666667,1
334,2958,1,0.278,61.6276,0.416666667,1
334,2959,1,0.923,56.92,0.416666667,1
334,2960,1,-0.164,55.4,0.416666667,1
334,2961,0,0.556,61.6276,0.416666667,1
334,2962,0,0.061,74.85,0.416666667,1
334,3019,1,-0.325,61.6336,0.416666667,1
334,3395,1,-0.151,66.31,0.416666667,1
334,3396,0,0.256,61.6489,0.416666667,1
334,3397,1,-0.281,55.95,0.416666667,1
335,1359,0,0.501,61.31,1,1
335,5052,0,-0.802,62.3694,1,1
335,5217,1,0.304,69.69,1,1
335,5218,1,0.002,62.3741,1,1
335,5219,1,1.533,70.75,1,1
335,5220,0,-0.323,54.2,1,1
335,5221,0,-0.424,73.18,1,1
335,5222,0,0.686,65.18,1,1
335,5223,1,0.162,66.82,1,1
335,5224,1,-0.529,50.12,1,1
335,5225,1,-0.189,62.3741,1,1
335,5226,1,0.401,60.74,1,1
335,5227,0,0.787,62.3742,1,1
335,5228,0,0.373,55.07,1,1
335,5229,0,1.186,62.3742,1,1
335,5230,0,1.743,80.67,1,1
336,6417,1,-0.172,57.12,0.238095238,1
336,6418,1,0.463,62.5388,0.238095238,1
336,6419,0,1.156,54.59,0.238095238,1
336,6420,1,1.059,67.26,0.238095238,1
336,6421,1,-0.452,57.09,0.238095238,1
336,6422,1,-1.487,62.5388,0.238095238,1
336,6423,0,0.435,60.17,0.238095238,1
336,6424,0,-0.048,61.68,0.238095238,1
336,6425,0,-0.321,62.5388,0.238095238,1
336,6426,1,0.832,62.5388,0.238095238,1
336,6427,0,0.787,55.82,0.238095238,1
336,6428,1,0.119,67.31,0.238095238,1
336,6429,1,0.069,58.92,0.238095238,1
336,6430,0,-0.269,51.24,0.238095238,1
336,6431,1,0.447,50.22,0.238095238,1
336,6432,0,0.087,52.19,0.238095238,1
336,6433,1,0.151,49.07,0.238095238,1
336,6434,0,-0.521,47.5,0.238095238,1
336,6435,0,-0.127,46.56,0.238095238,1
336,6436,0,-0.772,62.5388,0.238095238,1
336,6437,1,-1.33,48.9,0.238095238,1
337,998,1,0.355,70.09,1,1
337,999,1,0.96,60.5966,1,1
337,1000,1,-1.566,34.73,1,1
337,1001,1,0.133,47.93,1,1
337,1002,1,-0.771,41.45,1,1
337,1003,0,1.306,60.5966,1,1
337,1004,0,0.832,60.5966,1,1
337,1005,0,0.865,40.68,1,1
337,1006,0,-0.252,63.26,1,1
337,1007,1,0.716,61.04,1,1
337,1008,1,1.286,58.15,1,1
337,1009,1,-0.437,44.8,1,1
337,1010,0,0.514,67.5,1,1
337,1011,1,-1.185,52.82,1,1
337,1012,0,-0.308,54.46,1,1
337,1013,1,-0.623,60.5966,1,1
337,1014,0,-0.545,60.5966,1,1
337,1015,1,1.018,73.97,1,1
337,1016,1,1.154,67.24,1,1
337,1017,0,-0.019,66.76,1,1
338,2547,0,0.381,61.094,1,1
338,2548,0,-0.873,47.69,1,1
338,2549,0,-0.089,63.78,1,1
338,2550,0,0.359,74.16,1,1
338,2551,0,-0.22,61.094,1,1
338,2552,1,-0.217,61.094,1,1
338,2553,1,-0.114,46.27,1,1
338,2554,0,-0.932,45.39,1,1
338,2555,0,-0.5,61.094,1,1
338,2556,0,-0.343,48.58,1,1
338,2557,1,0.76,39.42,1,1
338,2558,1,-0.214,61.094,1,1
338,2559,1,0.547,61.094,1,1
338,2560,1,-0.496,48.97,1,1
339,2591,1,0.008,45.62,0.470588235,1
339,2592,1,-0.623,61.0956,0.470588235,1
339,2593,0,-1.647,33.65,0.470588235,1
339,2594,1,-0.244,61.0957,0.470588235,1
339,2595,0,-0.325,61.0957,0.470588235,1
339,2596,1,0.456,41.34,0.470588235,1
339,2597,0,-1.25,61.0957,0.470588235,1
339,2598,0,-0.934,61.0957,0.470588235,1
339,2599,0,-0.298,61.0957,0.470588235,1
339,2600,1,-0.696,38.1,0.470588235,1
339,2601,0,-0.816,58.79,0.470588235,1
339,2602,0,-1.685,32,0.470588235,1
339,2603,1,-0.206,53.15,0.470588235,1
339,2604,1,-0.624,48.57,0.470588235,1
339,2605,0,-0.752,55.62,0.470588235,1
339,2606,0,-0.668,61.0957,0.470588235,1
339,2607,0,-1.496,38.06,0.470588235,1
340,985,1,-0.131,60.5953,1,1
340,986,0,-0.601,35.52,1,1
340,987,1,0.393,48.57,1,1
340,988,0,-0.676,49.91,1,1
340,989,0,-0.499,60.5954,1,1
340,990,0,0.033,60.5954,1,1
340,991,0,-0.846,43.77,1,1
340,992,0,-0.062,39.2,1,1
340,993,0,-0.818,41.97,1,1
340,994,1,0.117,46.28,1,1
340,995,0,-0.507,60.5954,1,1
340,996,0,-0.626,60.5954,1,1
340,997,0,-0.878,60.5954,1,1
341,1247,1,0.356,64.01,1,1
341,1248,0,0.223,73.52,1,1
341,1249,1,-0.212,46.46,1,1
341,1250,1,0.863,51.52,1,1
341,1251,1,0.034,64.19,1,1
341,1252,0,-0.252,62.81,1,1
341,1253,1,0.199,77.94,1,1
341,1254,1,0.349,70.17,1,1
341,1255,0,-0.058,54.36,1,1
341,1256,0,1.121,60.6017,1,1
341,1257,0,-0.303,60.6017,1,1
341,1258,1,0.608,65.71,1,1
341,1259,1,1.109,60.6017,1,1
341,1260,0,-0.74,60.6017,1,1
341,1261,1,0.52,61.75,1,1
341,1262,1,1.284,45.11,1,1
341,1263,1,0.686,46.19,1,1
341,1264,0,-0.638,50.83,1,1
341,1265,0,1.488,75.76,1,1
342,6687,0,-0.124,36.13,1,1
342,6688,0,-0.322,41.91,1,1
342,6689,1,-0.541,66.14,1,1
342,6690,0,0.414,46.65,1,1
342,6691,0,-0.168,53.31,1,1
342,6692,1,0.198,58.64,1,1
342,6693,1,0.082,49.53,1,1
342,6694,0,0.311,62.5539,1,1
342,6695,0,0.458,66.4,1,1
342,6696,1,1.165,64.05,1,1
342,6697,0,0.301,57.02,1,1
342,6698,1,0.318,44.23,1,1
342,6699,0,0.299,62.5539,1,1
342,6700,1,-0.695,44.94,1,1
343,5613,0,0.958,62.3858,1,1
343,5614,1,1.151,62.3858,1,1
343,5615,0,1.403,62.3858,1,1
343,5616,0,0.96,62.3858,1,1
343,5617,1,0.511,62.3858,1,1
343,5618,1,0.78,62.3858,1,1
343,5619,1,0.725,62.3858,1,1
343,5620,0,1.283,62.3858,1,1
343,5621,1,0.933,70.27,1,1
343,5622,1,-0.096,35.77,1,1
343,5623,1,0.709,62.3858,1,1
343,5624,1,0.864,56.99,1,1
343,5625,1,-0.671,66.74,1,1
343,5626,0,-0.17,62.3858,1,1
343,5627,0,-0.448,62.3858,1,1
344,5744,0,-0.144,49.52,1,1
344,5745,1,-0.859,52.19,1,1
344,5746,1,-0.371,62.3887,1,1
344,5747,0,0.561,61.27,1,1
344,5748,0,1.154,62.3887,1,1
344,5749,0,-0.591,63.24,1,1
344,5750,1,-0.323,36.54,1,1
344,5751,1,-0.099,62.14,1,1
344,5752,1,0.997,56.73,1,1
344,5753,0,0.597,62.3887,1,1
344,5754,1,0.984,58.18,1,1
344,5755,1,0.264,43.88,1,1
344,5756,0,0.289,62.3887,1,1
344,5757,1,-0.212,52.25,1,1
344,5758,0,-1.463,62.3887,1,1
344,5759,0,1.139,76.18,1,1
344,5760,1,-1.477,44.26,1,1
345,4300,1,-0.655,62.2702,1,1
345,4301,1,-0.501,62.2702,1,1
345,4302,0,0.467,62.2702,1,1
345,4303,1,0.583,62.2702,1,1
345,4304,0,0.004,45.15,1,1
345,4305,1,-0.409,47.38,1,1
345,4306,1,-0.991,62.2702,1,1
345,4307,1,-0.378,58.98,1,1
345,4308,0,-1.562,54.3,1,1
345,4309,1,-0.051,52.99,1,1
345,4310,0,-1.315,62.2702,1,1
345,4311,0,-0.646,62.2702,1,1
345,4312,1,-0.776,54.75,1,1
345,4313,0,-1.302,62.2702,1,1
345,4314,0,-0.238,54.86,1,1
345,4315,1,0.316,60.65,1,1
345,4316,0,0.733,62.2702,1,1
346,2860,1,0.553,63.43,1,1
346,2861,0,0.817,75.85,1,1
346,2862,0,0.029,68.81,1,1
346,2863,0,0.452,61.6236,1,1
346,2864,1,0.199,61.6236,1,1
346,2865,1,-0.659,61.6236,1,1
346,2866,1,-0.185,38.61,1,1
346,2867,1,-0.761,50.32,1,1
346,2868,0,-0.145,61.6236,1,1
346,2869,1,0.129,48.95,1,1
346,2870,1,0.261,52.36,1,1
346,2871,0,0.17,50.14,1,1
346,2872,0,0.164,57.72,1,1
346,2873,0,0.224,61.6236,1,1
346,2874,0,0.812,61.6236,1,1
346,2875,1,0.904,61.6236,1,1
346,2876,1,-0.817,67.01,1,1
347,5109,0,0.26,60.05,1,1
347,5110,1,0.982,54.93,1,1
347,5111,1,-0.436,62.3717,1,1
347,5112,0,-0.319,61.67,1,1
347,5113,1,-0.698,48.12,1,1
347,5114,1,-0.856,50.11,1,1
347,5115,0,0.883,62.3717,1,1
347,5116,1,-0.444,62.3718,1,1
347,5117,0,0.436,68.43,1,1
347,5118,1,-0.292,51.22,1,1
347,5119,0,1.458,47.6,1,1
347,5120,1,0.14,62.65,1,1
347,5121,0,0.439,58.08,1,1
348,6438,1,-0.198,67.34,1,1
348,6439,1,0.877,71.41,1,1
348,6440,1,-0.257,68.19,1,1
348,6441,0,1.211,52.7,1,1
348,6442,1,0.833,75.84,1,1
348,6443,1,0.491,62.5388,1,1
348,6444,0,-0.036,62.5388,1,1
348,6445,0,-0.616,62.5388,1,1
348,6446,0,0.214,62.5389,1,1
348,6447,1,-0.543,60.69,1,1
348,6448,1,-0.486,69.57,1,1
348,6449,0,0.585,60.89,1,1
348,6450,0,-0.454,59.81,1,1
348,6451,1,-0.85,59.36,1,1
348,6452,1,0.719,62.5389,1,1
349,2243,0,-0.63,61.0817,1,1
349,2244,0,0.204,78.13,1,1
349,2245,0,0.957,60.51,1,1
349,2246,0,-0.904,46.59,1,1
349,2247,1,0.597,43.35,1,1
349,2248,1,-1.252,40.72,1,1
349,2249,0,-0.547,61.0817,1,1
349,2250,1,0.93,61.0817,1,1
349,2251,0,0.734,60.21,1,1
349,2252,1,-0.794,61.0817,1,1
349,2253,1,0.668,61.0817,1,1
349,2254,1,-0.92,61.0817,1,1
350,6763,0,0.424,68.83,1,1
350,6764,0,0.677,61.72,1,1
350,6765,0,0.482,64.14,1,1
350,6766,0,-0.399,43.52,1,1
350,6767,0,-0.021,61.44,1,1
350,6768,0,0.279,61.8,1,1
350,6769,0,0.06,66.43,1,1
350,6770,0,-0.157,65.99,1,1
350,6771,0,0.461,41.27,1,1
350,6772,0,0.378,58.51,1,1
350,6773,0,1.112,67.46,1,1
350,6774,0,0.029,62,1,1
350,6775,0,0.337,53.66,1,1
350,6776,0,0.299,62.5714,1,1
350,6777,0,0.572,49.84,1,1
350,6778,0,0.636,44.14,1,1
350,6781,0,0.692,67.11,1,1
351,4741,0,0.735,62.3642,1,1
351,4742,0,-0.147,62.3642,1,1
351,4743,0,-1.083,53.91,1,1
351,4744,0,-0.63,62.3642,1,1
351,4745,1,-0.466,57.74,1,1
351,4746,0,-0.571,40.65,1,1
351,4747,1,-0.182,36.08,1,1
351,4748,0,0.672,62.3642,1,1
351,4749,0,-0.425,66.42,1,1
351,4750,1,-0.587,62.3642,1,1
351,4751,1,-0.088,66.89,1,1
351,4752,0,-0.152,62.3642,1,1
351,4753,1,-0.344,62.3642,1,1
351,4754,1,0.004,71.38,1,1
351,4755,0,-0.018,62.96,1,1
351,4756,1,0.119,58.34,1,1
352,4681,1,0.871,72.61,1,1
352,4682,0,-0.067,53.48,1,1
352,4683,0,0.696,51.21,1,1
352,4684,1,0.813,62.2957,1,1
352,4685,1,0.693,68.49,1,1
352,4686,1,0.01,55.38,1,1
352,4687,0,0.239,60.7,1,1
352,4688,1,0.838,64.17,1,1
352,4689,0,-0.153,62.2958,1,1
352,4690,0,0.616,63.02,1,1
352,4691,1,0.397,69.48,1,1
352,5078,1,1.079,69.43,1,1
353,5802,1,-0.214,47.38,1,1
353,5803,0,-0.029,48.29,1,1
353,5804,0,0.658,60.79,1,1
353,5805,0,-1.03,75.69,1,1
353,5806,0,0.545,62.3894,1,1
353,5807,1,-0.409,52.75,1,1
353,5808,0,-0.1,62.87,1,1
353,5809,0,0.856,71.81,1,1
353,5810,1,0.456,62.3894,1,1
353,5811,0,-0.147,66.32,1,1
353,5812,1,-0.041,62.3894,1,1
353,5813,0,-0.671,53.46,1,1
353,5814,1,-0.655,47.86,1,1
353,5815,0,1.511,62.3894,1,1
354,3531,0,1.083,72.4,1,1
354,3532,1,0.919,61.8689,1,1
354,3533,0,1.779,61.8689,1,1
354,3534,1,1.533,61.8689,1,1
354,3535,0,0.997,61.8689,1,1
354,3536,0,1.552,61.8689,1,1
354,3537,0,1.269,61.8689,1,1
354,3538,1,1.094,61.8689,1,1
354,3539,1,1.488,61.8689,1,1
354,3540,1,1.608,62.64,1,1
354,3541,1,0.672,61.8689,1,1
354,3542,0,1.511,61.8689,1,1
354,3543,0,1.361,50.16,1,1
354,3544,1,1.287,55.53,1,1
354,3545,1,1.511,61.8689,1,1
354,3546,0,1.511,61.8689,1,1
354,3547,0,0.985,61.8689,1,1
354,3548,0,1.456,61.8689,1,1
354,3549,1,1.134,47.5,1,1
354,3550,0,0.94,65.82,1,1
354,3551,0,1.234,61.8689,1,1
354,3552,0,1.219,61.8689,1,1
354,3553,1,0.997,61.8689,1,1
354,3554,0,1.458,64.78,1,1
354,3555,1,1.361,61.64,1,1
354,3556,0,1.511,61.8689,1,1
354,3557,1,0.358,66.89,1,1
355,218,0,0.907,47.63,1,1
355,219,1,-0.987,67.8,1,1
355,220,0,-0.633,51.06,1,1
355,221,1,0.533,66.42,1,1
355,222,0,-0.086,62.86,1,1
355,223,0,-0.419,65.71,1,1
355,224,0,-0.066,61.57,1,1
355,225,0,-0.25,68.62,1,1
355,226,1,0.124,39.17,1,1
355,227,1,-0.696,52.84,1,1
355,228,1,-0.584,38.2,1,1
355,229,1,-0.777,64.13,1,1
355,230,1,1.002,52.11,1,1
355,231,1,-0.072,53.11,1,1
355,232,1,-0.244,60.5799,1,1
355,233,0,0.268,57.24,1,1
355,234,0,-0.377,62.59,1,1
355,235,0,-0.417,55.19,1,1
355,236,1,-0.522,60.5799,1,1
355,237,0,0.76,65.22,1,1
355,238,0,0.513,63.71,1,1
355,239,0,-0.923,51.97,1,1
355,240,0,-1.167,52.28,1,1
355,241,0,-0.73,57.97,1,1
356,2309,0,-1.213,54.7,1,1
356,2310,0,0.34,67.25,1,1
356,2311,1,0.54,50.62,1,1
356,2312,0,-0.623,61.0838,1,1
356,2313,0,0.084,61.0838,1,1
356,2314,0,0.466,61.0838,1,1
356,2315,0,0.038,61.0838,1,1
356,2316,1,-0.095,61.6,1,1
356,2317,1,0.296,61.0838,1,1
356,2318,0,-0.327,56.04,1,1
356,2319,0,-0.393,61.0838,1,1
356,2320,1,0.997,61.0838,1,1
356,2321,0,-0.677,61.0838,1,1
356,2322,1,-1.616,61.0838,1,1
357,879,0,1.231,60.593,1,1
357,880,0,1.552,62.09,1,1
357,881,1,-0.99,37.88,1,1
357,882,0,-0.261,71.73,1,1
357,883,1,0.864,60.593,1,1
357,884,0,-0.529,44.34,1,1
357,885,1,-0.123,57.8,1,1
357,886,0,0.589,60.593,1,1
357,887,0,-0.03,54.51,1,1
357,888,0,0.832,70.89,1,1
357,889,0,-0.75,53.41,1,1
357,890,1,0.251,46.94,1,1
357,891,1,0.602,60.593,1,1
357,892,0,-0.631,60.593,1,1
357,893,0,1.211,69.86,1,1
357,894,0,-0.45,60.593,1,1
357,895,0,1.303,60.593,1,1
357,896,1,-0.496,56.97,1,1
357,897,1,0.02,53.32,1,1
358,1676,0,-0.037,61.0516,1,1
358,1677,1,-0.801,42.42,1,1
358,1678,0,-0.236,61.0516,1,1
358,1679,1,-1.866,61.0516,1,1
358,1680,0,-0.897,45.12,1,1
358,1681,0,0.155,61.0516,1,1
358,1682,0,-1.171,51,1,1
358,1683,1,-1.341,61.0516,1,1
358,1684,1,0.303,61.0516,1,1
358,1685,0,-0.496,61.0516,1,1
358,1686,0,-1.539,61.0516,1,1
358,1687,0,-1.726,61.0516,1,1
359,5191,1,-0.281,55.99,1,1
359,5192,0,0.249,62.3726,1,1
359,5193,1,-0.169,53.07,1,1
359,5194,0,0.824,62.3726,1,1
359,5195,0,-0.794,62.3726,1,1
359,5196,0,-0.454,52.31,1,1
359,5197,0,0.588,67.13,1,1
359,5198,0,0.441,62.3726,1,1
359,5199,0,0.038,62.95,1,1
359,5200,1,0.194,46.06,1,1
359,5201,0,-0.92,56.23,1,1
359,5202,1,-0.07,50.1,1,1
359,5203,1,0.81,55.48,1,1
360,4248,1,-0.397,43.73,0.375,1
360,4249,1,-0.867,58.25,0.375,1
360,4250,1,0.17,49.1,0.375,1
360,4251,0,-0.368,53.71,0.375,1
360,4252,0,0.028,62.2679,0.375,1
360,4253,1,-0.677,62.2679,0.375,1
360,4254,0,-0.851,39.18,0.375,1
360,4255,1,-0.248,37.86,0.375,1
360,4256,1,-0.648,63.11,0.375,1
360,4257,1,-0.164,62.2679,0.375,1
360,4258,0,0.718,60.96,0.375,1
360,4259,1,-1.205,40.18,0.375,1
360,4260,1,0.062,52.75,0.375,1
360,4261,1,-0.615,63.92,0.375,1
360,4262,1,0.164,62.2679,0.375,1
360,4263,1,0.15,49.97,0.375,1
361,1784,0,-0.369,61.0572,0.411764706,1
361,1785,1,-0.166,52.84,0.411764706,1
361,1786,0,-1.292,50.66,0.411764706,1
